,step,discrim_loss,gen_loss_GAN,gen_loss_L2,gen_loss_SSIM,gen_loss_squirrel,squirrel_discrim_loss,gen_loss_frc_int,gen_loss_frc_mean,gen_loss_frc_log,gen_loss_frc_lin,gen_loss_frc_exp
29,7499,0.024392087012529373,0.9876651763916016,0.021009132266044617,0.5161209106445312,0.9973201751708984,0.9972429871559143,0.9696288108825684,0.5872472524642944,0.8947556018829346,0.4112914204597473,0.49667635560035706
30,7749,0.056358709931373596,0.9613805413246155,0.020403197035193443,0.5015783309936523,0.9972548484802246,0.9972161054611206,0.9571334719657898,0.5813977122306824,0.8811613917350769,0.4058470129966736,0.49102583527565
31,7999,0.0597347654402256,0.9623449444770813,0.019355319440364838,0.5029397010803223,0.9972760677337646,0.9971678853034973,0.9651947021484375,0.5840426683425903,0.8886400461196899,0.40835466980934143,0.4935717284679413
32,8249,0.03467116504907608,0.9788177609443665,0.020874254405498505,0.5128162503242493,0.9972627758979797,0.9972898364067078,0.9505056142807007,0.5795792937278748,0.8757205009460449,0.40362074971199036,0.4890594482421875
33,8499,0.049073074012994766,0.9695499539375305,0.02098219282925129,0.5146246552467346,0.9972189664840698,0.9972786903381348,0.9557347297668457,0.5813666582107544,0.8805088996887207,0.4056467115879059,0.4909674823284149
34,8749,0.031096380203962326,0.9814358353614807,0.019908597692847252,0.5076600909233093,0.9972862601280212,0.9973031878471375,0.9697456359863281,0.5874411463737488,0.8951654434204102,0.411711722612381,0.4968778192996979
35,8999,0.03715790435671806,0.9752951860427856,0.020287465304136276,0.5148858428001404,0.9972644448280334,0.9972181916236877,0.9625754356384277,0.5825695991516113,0.8854949474334717,0.40763017535209656,0.4925088882446289
36,9249,0.49616140127182007,0.8428066372871399,0.019402479752898216,0.5061299204826355,0.9973145127296448,0.9972659349441528,0.9479146599769592,0.5785315036773682,0.8732504844665527,0.402288019657135,0.48793551325798035
37,9499,0.15792591869831085,0.8295613527297974,0.01987183652818203,0.49938586354255676,0.9972841143608093,0.9972006678581238,0.939165472984314,0.5731210708618164,0.8619254231452942,0.3972732424736023,0.4827321767807007
38,9749,0.06736517697572708,0.9331279993057251,0.019006434828042984,0.4996527135372162,0.9972699284553528,0.9972710609436035,0.9551238417625427,0.5802524089813232,0.8789569139480591,0.40506747364997864,0.4900885224342346
39,9999,0.036851197481155396,0.9621943831443787,0.020460698753595352,0.510189414024353,0.9972997903823853,0.9972859025001526,0.9485465884208679,0.5777943730354309,0.8725212812423706,0.4023405611515045,0.4875710904598236
40,10249,0.03253835812211037,0.9644860625267029,0.021507106721401215,0.515316367149353,0.9972351789474487,0.9972107410430908,0.9503311514854431,0.5794111490249634,0.8754834532737732,0.4031907320022583,0.4887647330760956
41,10499,0.021593542769551277,0.9830980896949768,0.02057606726884842,0.5112370252609253,0.9972329139709473,0.9971546530723572,0.9515180587768555,0.5795130133628845,0.8760935068130493,0.40365728735923767,0.4890316426753998
42,10749,0.020426198840141296,0.9843143224716187,0.018899284303188324,0.5015559196472168,0.9972977638244629,0.9972968697547913,0.9404148459434509,0.5753840804100037,0.8653717637062073,0.3990662693977356,0.484775573015213
43,10999,0.018178774043917656,0.9865079522132874,0.018790455535054207,0.49880507588386536,0.9973236918449402,0.9973106980323792,0.9313774704933167,0.5713681578636169,0.8559966087341309,0.3949868977069855,0.4807365834712982
44,11249,0.029023975133895874,0.9804355502128601,0.01911133900284767,0.5068594813346863,0.997252345085144,0.997148871421814,0.9371628165245056,0.5741410255432129,0.8621904850006104,0.39782649278640747,0.4835297763347626
45,11499,0.02706790715456009,0.9751293659210205,0.019681796431541443,0.5018014311790466,0.9972865581512451,0.9971936941146851,0.9179514646530151,0.5656095147132874,0.8419279456138611,0.38947710394859314,0.47518861293792725
46,11749,0.027127737179398537,0.976936936378479,0.020179837942123413,0.5123184323310852,0.9972313642501831,0.9972743988037109,0.9353261590003967,0.5725082159042358,0.8593490719795227,0.3968196213245392,0.48219814896583557
47,11999,0.013602989725768566,0.9871200323104858,0.018418649211525917,0.4968326687812805,0.9973810315132141,0.9972975254058838,0.9458496570587158,0.5759172439575195,0.8689327836036682,0.40001553297042847,0.48546522855758667
48,12249,0.018241602927446365,0.9960785508155823,0.019026871770620346,0.49729403853416443,0.9972402453422546,0.997221827507019,0.9271502494812012,0.570069432258606,0.8521296977996826,0.39347901940345764,0.4793490171432495
49,12499,0.013456118293106556,0.9985354542732239,0.01937880925834179,0.5010783672332764,0.9972902536392212,0.9973155856132507,0.9241741299629211,0.5682992935180664,0.8484649062156677,0.39242103695869446,0.4780069887638092
50,12749,0.038992177695035934,0.9720647931098938,0.01865938864648342,0.5044362545013428,0.9972994327545166,0.9973188638687134,0.92132568359375,0.5660251379013062,0.8443310856819153,0.39078468084335327,0.4760846197605133
51,12999,0.023359231650829315,0.9807504415512085,0.01917411759495735,0.5160503387451172,0.9973199963569641,0.9972659945487976,0.9356446266174316,0.573256254196167,0.8604544401168823,0.3981136977672577,0.4832134246826172
52,13249,0.008517085574567318,0.9965922236442566,0.020014610141515732,0.5075394511222839,0.9973258972167969,0.9972438812255859,0.9156168699264526,0.5647720694541931,0.8397401571273804,0.388868123292923,0.4745076894760132
53,13499,0.023429781198501587,0.9966381788253784,0.01908314973115921,0.5063966512680054,0.9973204731941223,0.9972565174102783,0.9334272146224976,0.5721568465232849,0.8579425811767578,0.3966010808944702,0.48194462060928345
54,13749,0.011363046243786812,0.9946455359458923,0.019094260409474373,0.5021430253982544,0.9973133206367493,0.9973750710487366,0.9263677000999451,0.5700270533561707,0.851690411567688,0.3926692605018616,0.4789779782295227
55,13999,0.026566950604319572,0.9767998456954956,0.019595222547650337,0.507232666015625,0.9972854256629944,0.9972127676010132,0.9284613132476807,0.5698240995407104,0.8525404930114746,0.39406225085258484,0.47953569889068604
56,14249,0.00902904849499464,0.9977572560310364,0.01911594718694687,0.500220775604248,0.997259259223938,0.9972081780433655,0.9177040457725525,0.5651237368583679,0.8412492275238037,0.3895026743412018,0.4749719798564911
57,14499,0.5217416286468506,0.9587423801422119,0.018606118857860565,0.49021628499031067,0.9972955584526062,0.9972701668739319,0.9001619815826416,0.5570738911628723,0.822492241859436,0.38232943415641785,0.46744921803474426
58,14749,0.10122248530387878,0.902047336101532,0.01997150294482708,0.506267249584198,0.9973375797271729,0.9972644448280334,0.9171411991119385,0.5654141306877136,0.8413127660751343,0.3888291120529175,0.4747859239578247
59,14999,0.0228921789675951,0.9775884747505188,0.01978660747408867,0.5101067423820496,0.9973263144493103,0.9972926378250122,0.9260759353637695,0.5689923167228699,0.8503531217575073,0.39338910579681396,0.4788016974925995
60,15249,0.015327190048992634,0.9874482154846191,0.01867995597422123,0.5060856342315674,0.9973230361938477,0.9971986413002014,0.9286611676216125,0.5698919296264648,0.8527440428733826,0.3943551480770111,0.4797234535217285
61,15499,0.022806689143180847,0.9786868691444397,0.019049229100346565,0.5011525750160217,0.9973323345184326,0.9972949624061584,0.9180951714515686,0.5655543804168701,0.8419892191886902,0.39028599858283997,0.4755723774433136
62,15749,0.025435255840420723,0.9783672094345093,0.018161721527576447,0.49951088428497314,0.997353196144104,0.9972832798957825,0.9073256254196167,0.5603499412536621,0.8302592039108276,0.3848245441913605,0.4703482687473297
63,15999,0.03483361005783081,0.9691727757453918,0.01862238347530365,0.5032188892364502,0.9973019361495972,0.9971484541893005,0.9137855768203735,0.563723623752594,0.8375468850135803,0.3876150846481323,0.4734151065349579
64,16249,0.013259625062346458,0.9905663132667542,0.01974419131875038,0.5100744962692261,0.997278094291687,0.9972041845321655,0.9243668913841248,0.5688014626502991,0.8492622971534729,0.39284372329711914,0.47843319177627563
65,16499,0.013396473601460457,0.9924871921539307,0.02066241018474102,0.5108235478401184,0.9972522854804993,0.9971696734428406,0.9073559641838074,0.5619789958000183,0.8321163058280945,0.38598397374153137,0.4717046022415161
66,16749,0.009072525426745415,0.9976617097854614,0.0186779648065567,0.49997657537460327,0.9973073601722717,0.9972131252288818,0.9091556072235107,0.5622279644012451,0.8333349823951721,0.3862926661968231,0.471963495016098
67,16999,0.008530656807124615,0.9965375065803528,0.019271422177553177,0.498426616191864,0.997340977191925,0.9972803592681885,0.9054493308067322,0.5595594644546509,0.8282254338264465,0.38419342041015625,0.46960166096687317
68,17249,0.008957179263234138,0.9962688088417053,0.019701650366187096,0.4999196529388428,0.9973009824752808,0.9973005056381226,0.9215898513793945,0.5668609142303467,0.8454300761222839,0.39145874977111816,0.4767988324165344
69,17499,0.01419229805469513,0.989859938621521,0.019564907997846603,0.5018887519836426,0.9973002672195435,0.9972355961799622,0.9029133319854736,0.5584042072296143,0.8255610466003418,0.38302651047706604,0.46851417422294617
70,17749,0.009356421418488026,0.9984940886497498,0.019794942811131477,0.5043771266937256,0.9972899556159973,0.997178316116333,0.903110682964325,0.5594251751899719,0.8268020153045654,0.38259127736091614,0.4687488079071045
71,17999,0.00740238931030035,0.9992863535881042,0.020726222544908524,0.5138952136039734,0.9972541332244873,0.9971393942832947,0.9123765826225281,0.5614875555038452,0.8342044353485107,0.3864372968673706,0.4716934859752655
72,18249,0.00841184426099062,0.9980249404907227,0.019287455826997757,0.5049604773521423,0.9973478317260742,0.9972511529922485,0.9024706482887268,0.5582149624824524,0.8250168561935425,0.3832259178161621,0.4684722423553467
73,18499,0.08829492330551147,0.9416748285293579,0.019611183553934097,0.5097634792327881,0.9973418116569519,0.9972047209739685,0.9221696853637695,0.568004846572876,0.8471173644065857,0.3921855092048645,0.4777577519416809
74,18749,0.018888015300035477,0.9852972626686096,0.019055813550949097,0.5042442679405212,0.9972232580184937,0.997065007686615,0.9033867120742798,0.558466911315918,0.8258297443389893,0.3832894265651703,0.46861371397972107
75,18999,0.014136359095573425,0.9922602772712708,0.018400661647319794,0.49429944157600403,0.9972852468490601,0.9972701072692871,0.9035146832466125,0.5576643943786621,0.8250181078910828,0.3824559450149536,0.46782103180885315
76,19249,0.01506078988313675,0.9893826246261597,0.018777117133140564,0.4989031255245209,0.9972673654556274,0.9971540570259094,0.8946686387062073,0.5550313591957092,0.8172364830970764,0.3795027434825897,0.4650890529155731
77,19499,0.005551724229007959,0.9995195865631104,0.018365779891610146,0.4987019896507263,0.9972852468490601,0.9972633719444275,0.9005140066146851,0.5574269890785217,0.823022723197937,0.38212066888809204,0.46755921840667725
78,19749,0.015058412216603756,0.9927964210510254,0.019227271899580956,0.4931178390979767,0.9972960352897644,0.9972912669181824,0.8991925120353699,0.5572009682655334,0.8221959471702576,0.38128340244293213,0.46705925464630127
79,19999,0.01799599453806877,0.9857209920883179,0.01830364391207695,0.4991571009159088,0.9972856044769287,0.9971998333930969,0.9074585437774658,0.5613827109336853,0.8314133286476135,0.3856724798679352,0.471254825592041
80,20249,0.008314898237586021,0.9971089959144592,0.019335899502038956,0.4985949397087097,0.9973278641700745,0.9972947835922241,0.8895834684371948,0.553015947341919,0.8120972514152527,0.37676313519477844,0.46273523569107056
81,20499,0.0072384788654744625,0.9974125623703003,0.018483992666006088,0.5012171268463135,0.9972547888755798,0.997224748134613,0.8956037163734436,0.5557246208190918,0.818530261516571,0.37994885444641113,0.4656824469566345
82,20749,0.0071790870279073715,1.0003029108047485,0.018411673605442047,0.49941694736480713,0.9973438382148743,0.9973891973495483,0.893722414970398,0.5552289485931396,0.8168588876724243,0.3790647089481354,0.46503326296806335
83,20999,0.005631926469504833,0.9972922801971436,0.01888538897037506,0.5026786923408508,0.9972567558288574,0.997250497341156,0.8956136107444763,0.5544561743736267,0.817081093788147,0.37903061509132385,0.4645884335041046
84,21249,0.023214902728796005,0.9871517419815063,0.019301773980259895,0.4911784827709198,0.9972608685493469,0.9972505569458008,0.8872336149215698,0.5506327748298645,0.8080348372459412,0.37627047300338745,0.4613015353679657
85,21499,0.007857521995902061,0.9963251352310181,0.017972717061638832,0.4865671694278717,0.9973042607307434,0.9972331523895264,0.907401442527771,0.5605688691139221,0.8304470777511597,0.3851390779018402,0.4705927073955536
86,21749,0.02184627577662468,0.9872289299964905,0.018497206270694733,0.5017609000205994,0.9972484111785889,0.9971923232078552,0.8961918354034424,0.5556614398956299,0.8187886476516724,0.38083404302597046,0.4660697281360626
87,21999,0.006106533110141754,0.9991689324378967,0.018786096945405006,0.5052199363708496,0.9973148107528687,0.9971655607223511,0.9040375351905823,0.5586183667182922,0.8264650106430054,0.3833097219467163,0.46873483061790466
88,22249,0.005421167239546776,0.9999930262565613,0.018617140129208565,0.49603837728500366,0.9973652958869934,0.9971956014633179,0.8961308002471924,0.5542412996292114,0.8171330094337463,0.37951627373695374,0.46471911668777466
89,22499,0.015666944906115532,0.9924334287643433,0.01790996640920639,0.49465295672416687,0.9973097443580627,0.9972056150436401,0.8811278939247131,0.5482015609741211,0.8019649982452393,0.3730756938457489,0.45853927731513977
90,22749,0.0097287492826581,0.9986047744750977,0.0192467849701643,0.5042007565498352,0.9973224401473999,0.9971725940704346,0.9010145664215088,0.5569089651107788,0.8228084444999695,0.38160181045532227,0.46700984239578247
91,22999,0.05913984030485153,0.9921360015869141,0.018438128754496574,0.4981723725795746,0.9973134398460388,0.9972395300865173,0.8935677409172058,0.5549285411834717,0.816490113735199,0.38021305203437805,0.46534761786460876
92,23249,0.037579674273729324,0.9434038996696472,0.017833780497312546,0.49260303378105164,0.997329831123352,0.9972201585769653,0.8911899924278259,0.5533576011657715,0.8133494853973389,0.3778691589832306,0.46347329020500183
93,23499,0.015609622932970524,0.9807243347167969,0.017790839076042175,0.490090012550354,0.9973293542861938,0.9973153471946716,0.880186915397644,0.5478690266609192,0.8010615110397339,0.3735876977443695,0.45863431692123413
94,23749,0.007841951213777065,0.9927487373352051,0.018574265763163567,0.4931975305080414,0.9973354339599609,0.9972474575042725,0.8864781856536865,0.5500847697257996,0.8070828914642334,0.37516388297080994,0.46051543951034546
95,23999,0.004807591903954744,0.9967839121818542,0.01818106137216091,0.48919111490249634,0.9972431063652039,0.9971525073051453,0.8770833611488342,0.5466830730438232,0.7978594899177551,0.37187787890434265,0.45720434188842773
96,24249,0.005052334628999233,0.9967658519744873,0.018434060737490654,0.5003949999809265,0.9973609447479248,0.9972505569458008,0.8935708999633789,0.5539469122886658,0.8153677582740784,0.3791908919811249,0.46436548233032227
97,24499,0.009014865383505821,0.9956743121147156,0.018675273284316063,0.5018724799156189,0.997321367263794,0.9972429275512695,0.8815456628799438,0.5482692122459412,0.8022117018699646,0.3735392391681671,0.45882004499435425
98,24749,0.00493342662230134,0.9980272650718689,0.017833488062024117,0.4873465299606323,0.9973915219306946,0.9974150061607361,0.8896417617797852,0.5521033406257629,0.811019778251648,0.3768875002861023,0.46234333515167236
99,24999,0.006790436338633299,0.9989598989486694,0.0178956501185894,0.4916451871395111,0.9973511099815369,0.9972921013832092,0.8835607171058655,0.5488784313201904,0.8040477633476257,0.3737950325012207,0.4592002332210541
100,25249,0.008071597665548325,0.9976089000701904,0.0181594118475914,0.4930758476257324,0.9973089098930359,0.9971825480461121,0.8893532156944275,0.5527855753898621,0.8116453886032104,0.37735769152641296,0.4629044532775879
101,25499,0.03369352966547012,0.9702246785163879,0.0185471810400486,0.49256786704063416,0.9972333908081055,0.9970929026603699,0.8823628425598145,0.5495648980140686,0.8042212128639221,0.37324798107147217,0.4593409597873688
102,25749,0.00714804558083415,0.9964125752449036,0.019060887396335602,0.5052886605262756,0.9973006844520569,0.9972357153892517,0.8859325051307678,0.5516950488090515,0.8085644245147705,0.3757319152355194,0.46155887842178345
103,25999,0.005861436948180199,0.9998340606689453,0.01888785883784294,0.49946677684783936,0.9972552061080933,0.9971834421157837,0.881297767162323,0.5493115782737732,0.8032869100570679,0.37368980050086975,0.45938360691070557
104,26249,0.007227057125419378,0.9974322319030762,0.01832534186542034,0.4856968820095062,0.9973512887954712,0.9973753690719604,0.8758378028869629,0.5460428595542908,0.7965825796127319,0.3709266781806946,0.4563954770565033
105,26499,0.005970635451376438,1.001530408859253,0.018099313601851463,0.49315109848976135,0.9972994923591614,0.9972326755523682,0.8812637329101562,0.548278272151947,0.8021113872528076,0.3732137084007263,0.4586572051048279
106,26749,0.006019257474690676,1.0017578601837158,0.01871279627084732,0.49802908301353455,0.9973062872886658,0.9972822666168213,0.8828580379486084,0.548999547958374,0.8037978410720825,0.37431737780570984,0.45956745743751526
107,26999,0.004464566241949797,1.0006893873214722,0.017704153433442116,0.4959750473499298,0.9973094463348389,0.9972708821296692,0.8843919038772583,0.5490026473999023,0.8045828938484192,0.37450966238975525,0.4596122205257416
108,27249,0.006327999755740166,0.9996047616004944,0.018857678398489952,0.4982045292854309,0.9973254203796387,0.9972698092460632,0.8825048804283142,0.5490361452102661,0.803690493106842,0.37330418825149536,0.45907285809516907
109,27499,0.04320370405912399,0.9803319573402405,0.019032634794712067,0.4935947358608246,0.9972856044769287,0.9972320199012756,0.8820043802261353,0.5485036969184875,0.802810788154602,0.3731623888015747,0.4587176740169525
110,27749,0.007930781692266464,0.992820143699646,0.019343331456184387,0.5072005391120911,0.9972541332244873,0.9970573782920837,0.8927894234657288,0.5540643930435181,0.8150460720062256,0.3786712884902954,0.4642122983932495
111,27999,0.0038043742533773184,0.9983704686164856,0.018280863761901855,0.5022916197776794,0.9973325133323669,0.9972425699234009,0.8844343423843384,0.5503745675086975,0.8062623143196106,0.37448546290397644,0.4603475332260132
112,28249,0.01379662286490202,0.9819501042366028,0.018047213554382324,0.49318864941596985,0.9973241686820984,0.9972070455551147,0.8937850594520569,0.5540915131568909,0.8155835270881653,0.3788708746433258,0.46434757113456726
113,28499,0.006049950607120991,0.9968047738075256,0.018267644569277763,0.5010554194450378,0.997296154499054,0.9971610307693481,0.8838986754417419,0.5498461127281189,0.8053411245346069,0.37404710054397583,0.4598550498485565
114,28749,0.008284543640911579,0.9873476028442383,0.018726641312241554,0.49366605281829834,0.9973495006561279,0.9971961975097656,0.877882182598114,0.5470800399780273,0.7988242506980896,0.37199801206588745,0.4574902653694153
115,28999,0.006354820914566517,0.9980753660202026,0.018284287303686142,0.49196410179138184,0.9974009394645691,0.9973207116127014,0.8731449842453003,0.5437672734260559,0.7925019264221191,0.36918431520462036,0.45442888140678406
116,29249,0.0034653726033866405,0.9987998604774475,0.018301883712410927,0.4919240176677704,0.9973951578140259,0.997392475605011,0.8882359862327576,0.5506995916366577,0.8086633086204529,0.3768559694290161,0.4616425931453705
117,29499,0.0031533606816083193,0.9996306300163269,0.018513673916459084,0.497148722410202,0.997341513633728,0.9971947073936462,0.8946641087532043,0.5548503994941711,0.8169364333152771,0.38004302978515625,0.46524128317832947
118,29749,0.007722437847405672,0.9958390593528748,0.017706969752907753,0.4857475161552429,0.9973853826522827,0.9972267746925354,0.8825404644012451,0.5471062064170837,0.8014188408851624,0.3737657964229584,0.45837220549583435
119,29999,0.0037461111787706614,0.9991185665130615,0.018236715346574783,0.4999775290489197,0.9973684549331665,0.997254490852356,0.8834704160690308,0.5492671132087708,0.8044267892837524,0.3746752440929413,0.45984938740730286
120,30249,0.005079669412225485,0.9962844252586365,0.018338393419981003,0.4941180348396301,0.997331976890564,0.9971704483032227,0.8756434321403503,0.5446416735649109,0.7948464155197144,0.37097397446632385,0.4557229280471802
121,30499,0.005802604835480452,1.0009862184524536,0.018983347341418266,0.48934420943260193,0.9972848296165466,0.9972752332687378,0.8668684363365173,0.5419696569442749,0.7869544625282288,0.36690056324005127,0.45239365100860596
122,30749,0.003025969723239541,1.0002503395080566,0.019238727167248726,0.5008256435394287,0.9972629547119141,0.9971855878829956,0.8766033053398132,0.5459020137786865,0.7968152761459351,0.37201353907585144,0.4568486213684082
123,30999,0.003336427267640829,0.9999150037765503,0.018029361963272095,0.4975295662879944,0.997290313243866,0.9971551895141602,0.8727565407752991,0.5449666380882263,0.7936588525772095,0.3706769645214081,0.4557431638240814
124,31249,0.010512984357774258,0.9964138269424438,0.017974449321627617,0.49287688732147217,0.9973541498184204,0.9972631931304932,0.8664863705635071,0.540714681148529,0.7853651642799377,0.366534560918808,0.4516270160675049
125,31499,0.004021957982331514,0.9989455342292786,0.01825810968875885,0.49693432450294495,0.9973121881484985,0.9972630143165588,0.8761703968048096,0.5462212562561035,0.7970117330551147,0.3721785247325897,0.45711952447891235
126,31749,0.00507638044655323,1.0004279613494873,0.01761574298143387,0.48873940110206604,0.9973084330558777,0.9972956776618958,0.8690400719642639,0.5424773693084717,0.7887234091758728,0.36845338344573975,0.4534556567668915
127,31999,0.0029590679332613945,0.9997535347938538,0.018485698848962784,0.49409306049346924,0.9973134994506836,0.9972006678581238,0.866529643535614,0.5408562421798706,0.7854691743850708,0.3671284019947052,0.4519849121570587
128,32249,0.04158617928624153,0.9968749284744263,0.01838795281946659,0.49456876516342163,0.9972794651985168,0.997197687625885,0.8712486624717712,0.5419341921806335,0.7894795536994934,0.36770370602607727,0.4527691602706909
129,32499,0.012830603867769241,0.9936004877090454,0.018745653331279755,0.5018457770347595,0.9973070621490479,0.9971504211425781,0.8766357898712158,0.5466004610061646,0.7976694703102112,0.3722815215587616,0.4573954641819
130,32749,0.0027359756641089916,0.9993050694465637,0.017409414052963257,0.49095985293388367,0.9973458647727966,0.9972382187843323,0.8734791874885559,0.5443410277366638,0.7933360934257507,0.3701958954334259,0.45518943667411804
